category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Window Coverings & Accessories,Window Coverings & Accessories > Curtains > Install New - Ground Up,Curtains - Install New - Ground Up,Labor > Window Coverings & Accessories > Curtains > Install New - Ground Up,each,70,50,80,8,35,no,2026,,"New rod + brackets from scratch: measure, level, anchor, hang panels. Bracket/anchor hardware allowance.",Homewyse install curtain rod $164-420/rod; hang curtains $254-472; solo mount+level+brackets 30-45 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Curtains > Remove Permanently,Curtains - Remove Permanently,Labor > Window Coverings & Accessories > Curtains > Remove Permanently,each,35,25,45,0,15,no,2026,,"Take down curtains/rod/brackets, remove screws. Light debris only (no dump run).",Angi removal add-on $10-30/window; solo unscrew rod + patch-ready holes ~15 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Curtains > Replace,Curtains - Replace,Labor > Window Coverings & Accessories > Curtains > Replace,each,35,20,40,0,20,no,2026,,Rehang new curtains on existing rod/brackets. Customer-supplied panels; no new hardware.,Homewyse hang curtains $254-472 (rod exists); swap panels on existing rod is quick ~15-25 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Films & Coatings > Install Privacy Film,Films & Coatings - Install Privacy Film,Labor > Window Coverings & Accessories > Films & Coatings > Install Privacy Film,each,65,45,85,0,40,no,2026,,"Static/adhesive privacy film: clean glass, cut, apply, squeegee bubbles. Customer-supplied film.",Angi/HomeAdvisor home film labor $5-10/sqft; $45-660/window incl material; clean+cut+squeegee 30-50 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Films & Coatings > Install Tint Film,Films & Coatings - Install Tint Film,Labor > Window Coverings & Accessories > Films & Coatings > Install Tint Film,each,75,50,100,0,45,no,2026,,"Solar/tint film wet-application: clean, cut to fit, apply, squeegee. Customer-supplied film. FL heat-reduction.",FL window tint labor $5-10/sqft (WinterParkTint/ProMatcher); $45-660/window; wet-apply solar tint 40-60 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Films & Coatings > Install UV Blocking Film,Films & Coatings - Install UV Blocking Film,Labor > Window Coverings & Accessories > Films & Coatings > Install UV Blocking Film,each,75,50,100,0,45,no,2026,,"Clear UV-blocking film, same wet-application method as tint. Customer-supplied film.",Angi home film $5-10/sqft labor; UV/clear film same wet-apply process as tint ~40-60 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Films & Coatings > Remove Privacy Film,Films & Coatings - Remove Privacy Film,Labor > Window Coverings & Accessories > Films & Coatings > Remove Privacy Film,each,60,40,80,0,35,no,2026,,"Peel old film, scrape residual adhesive, solvent-clean glass. Slower than install per window.",Angi film removal messier than install; peel + adhesive scrape + solvent clean ~30-45 min/window,med,
Window Coverings & Accessories,Window Coverings & Accessories > Films & Coatings > Remove Tint Film,Films & Coatings - Remove Tint Film,Labor > Window Coverings & Accessories > Films & Coatings > Remove Tint Film,each,65,45,85,0,40,no,2026,,"Remove aged tint: heat/steam, peel, scrape cured adhesive, clean. FL sun bakes film harder.",Tint removal labor-heavy: heat/steam + scrape baked-on adhesive; FL sun-cured film 35-50 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Films & Coatings > Remove UV Blocking Film,Films & Coatings - Remove UV Blocking Film,Labor > Window Coverings & Accessories > Films & Coatings > Remove UV Blocking Film,each,60,40,80,0,35,no,2026,,"Peel clear UV film, scrape adhesive, clean glass. Same method as other film removals.",Same removal process as privacy/tint film; peel + adhesive cleanup ~30-45 min,med,
Window Coverings & Accessories,"Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Install - Ground Up","Horizontal Blinds - 2"" Faux Wood - Install - Ground Up","Labor > Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Install - Ground Up",each,50,30,55,6,25,no,2026,,"New 2"" faux wood blind from scratch: measure, mount brackets, hang, level. Bracket/screw allowance.",Angi/Thumbtack handyman $30-80/window; Homewyse ~1.5-2hr min; solo faux wood mount 20-30 min,high,
Window Coverings & Accessories,"Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Repair Louvres","Horizontal Blinds - 2"" Faux Wood - Repair Louvres","Labor > Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Repair Louvres",each,50,35,65,5,25,no,2026,,"Restring or swap damaged 2"" faux wood slats; ladder-cord/tape repair. Small parts allowance.",FixMyBlinds slat/ladder-string repair kits; restring/replace broken faux slats ~20-35 min,med,
Window Coverings & Accessories,"Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Replace","Horizontal Blinds - 2"" Faux Wood - Replace","Labor > Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Replace",each,35,20,40,0,20,no,2026,,"Swap new 2"" faux wood blind into existing brackets. Customer-supplied blind; reuse hardware.",Angi $15-50/window install; handyman $30-80/window; drop-in swap on existing brackets 15-25 min,high,
Window Coverings & Accessories,"Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Replace Rod","Horizontal Blinds - 2"" Faux Wood - Replace Rod","Labor > Window Coverings & Accessories > Horizontal Blinds > 2"" Faux Wood > Replace Rod",each,35,25,45,5,15,no,2026,,Replace tilt rod/wand on faux wood blind. Clip-in tilt wand; small part allowance.,FixMyBlinds tilt-rod/wand replacement parts ~$3-8; clip-in swap ~10-20 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Install - Ground Up,Horizontal Blinds - One Inch Vinyl Or Aluminum - Install - Ground Up,Labor > Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Install - Ground Up,each,40,20,45,6,20,no,2026,,"New 1"" mini blind from scratch: mount brackets, hang, level. Lighter than faux wood. Bracket allowance. Unit=sq ft.",Homewyse mini blind $145-339/blind incl material; handyman labor $30-80/window; lightweight mount 15-25 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Repair Louvres,Horizontal Blinds - One Inch Vinyl Or Aluminum - Repair Louvres,Labor > Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Repair Louvres,each,40,30,50,4,20,no,2026,,"Repair/restring 1"" vinyl or aluminum slats; replace bent slats. Small parts allowance. Unit=sq ft.","FixMyBlinds mini-blind restring/slat kits; bent aluminum slats often swapped, restring ~15-30 min",med,
Window Coverings & Accessories,Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Replace,Horizontal Blinds - One Inch Vinyl Or Aluminum - Replace,Labor > Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Replace,each,35,20,40,0,15,no,2026,,"Swap new 1"" mini blind into existing brackets. Customer-supplied; reuse hardware. Unit=sq ft.",Angi $15-50/window; mini blind drop-in swap on existing brackets is fastest ~12-20 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Replace Rod,Horizontal Blinds - One Inch Vinyl Or Aluminum - Replace Rod,Labor > Window Coverings & Accessories > Horizontal Blinds > One Inch Vinyl Or Aluminum > Replace Rod,each,35,25,45,4,15,no,2026,,"Replace tilt wand/rod on mini blind. Clip-in part, small allowance. Unit=sq ft.",FixMyBlinds tilt-wand parts ~$3-6; clip-in wand swap ~10-15 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Install New - Ground Up,Shades - Specialty - Bamboo Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Install New - Ground Up,each,60,40,80,6,30,no,2026,,"New bamboo/woven-wood shade from scratch: mount brackets, hang, level. Bracket allowance.",Fixr/HomeGuide woven wood $200-600/window installed; labor $50-100/window; mount+level 25-40 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Repair,Shades - Specialty - Bamboo Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Repair,each,55,40,80,5,30,no,2026,,Repair bamboo shade lift cord/mechanism; re-secure woven panel. Parts allowance. Obscure per-unit.,FixMyBlinds shade cord/lift repair kits; woven-wood restring or lift-cord fix ~25-40 min,low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Replace,Shades - Specialty - Bamboo Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Bamboo Shades > Replace,each,35,25,45,0,20,no,2026,,Swap new bamboo shade into existing brackets. Customer-supplied; reuse hardware.,HomeGuide shade install $50-100/window; drop-in swap on existing brackets ~15-25 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Install New - Ground Up,Shades - Specialty - Cellular Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Install New - Ground Up,each,50,30,55,6,25,no,2026,,"New cellular/honeycomb shade from scratch: inside/outside mount brackets, hang, level. Bracket allowance.",Homewyse/HomeGuide cellular $70-350/window installed; labor $50-100/window; mount+level 20-35 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Repair,Shades - Specialty - Cellular Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Repair,each,60,40,90,6,30,no,2026,,Repair cellular shade lift cord or cordless spring mechanism. Repair-kit parts allowance.,FixMyBlinds cellular lift-cord/cordless retract kits; restring or spring-motor fix ~25-40 min,low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Replace,Shades - Specialty - Cellular Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Cellular Shades > Replace,each,35,20,40,0,20,no,2026,,Swap new cellular shade into existing brackets. Customer-supplied; reuse hardware.,Angi/HomeGuide $50-100/window labor; drop-in cellular swap on existing brackets ~15-25 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Install New - Ground Up,Shades - Specialty - Motorized Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Install New - Ground Up,each,140,100,180,10,75,no,2026,,"New battery/plug-in motorized shade: mount brackets, hang, pair remote/app, program limits. Bracket allowance. NO hardwiring (that would be REFER).",Angi motorized labor $100-300/window; battery/plug-in only (no hardwiring); mount+pair+program 60-90 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Repair,Shades - Specialty - Motorized Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Repair,each,85,70,130,8,45,no,2026,,"Troubleshoot motorized shade: replace battery pack/motor, re-pair remote, reset limits. Battery/motor parts allowance.","Angi motorized troubleshoot; battery/motor swap, re-pair remote, reset limits ~40-60 min",low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Replace,Shades - Specialty - Motorized Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Motorized Shades > Replace,each,75,50,100,0,45,no,2026,,"Swap new motorized shade into existing brackets, pair remote, program. Customer-supplied unit; battery/plug-in only.",Angi motorized $100-300/window labor; swap unit on existing brackets + re-pair/program ~35-60 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roller Shades > Install New - Ground Up,Shades - Specialty - Roller Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Roller Shades > Install New - Ground Up,each,40,20,45,6,20,no,2026,,"New roller shade from scratch: mount brackets, clip tube, level, attach chain guard. Bracket allowance.",VelaBlinds/HomeGuide roller install $50-100/window; simple bracket clip-in mount 15-25 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roller Shades > Repair,Shades - Specialty - Roller Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Roller Shades > Repair,each,50,35,75,6,25,no,2026,,"Repair roller shade clutch, chain, or spring tension. Clutch/chain parts allowance.",FixMyBlinds roller clutch/chain/spring repair parts; swap clutch or re-tension spring ~20-35 min,low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roller Shades > Replace,Shades - Specialty - Roller Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Roller Shades > Replace,each,35,20,40,0,15,no,2026,,Swap new roller shade into existing brackets. Customer-supplied; reuse hardware.,HomeGuide $50-100/window; roller clip-in swap on existing brackets is fast ~12-20 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roman Shades > Install New - Ground Up,Shades - Specialty - Roman Shades - Install New - Ground Up,Labor > Window Coverings & Accessories > Shades - Specialty > Roman Shades > Install New - Ground Up,each,60,40,80,6,30,no,2026,,"New roman shade from scratch: mount headrail brackets, hang, level, set cord/lift. Bracket allowance.",Airtasker/HomeGuide roman $100-600/window installed; labor $50-100/window; mount+level+cord 25-40 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roman Shades > Repair,Shades - Specialty - Roman Shades - Repair,Labor > Window Coverings & Accessories > Shades - Specialty > Roman Shades > Repair,each,60,40,90,6,30,no,2026,,"Repair roman shade lift cords, ring tape, or lift mechanism. Restring parts allowance.",FixMyBlinds roman lift-cord/ring-tape repair kits; restring cords or re-sew rings ~25-45 min,low,
Window Coverings & Accessories,Window Coverings & Accessories > Shades - Specialty > Roman Shades > Replace,Shades - Specialty - Roman Shades - Replace,Labor > Window Coverings & Accessories > Shades - Specialty > Roman Shades > Replace,each,35,25,45,0,20,no,2026,,Swap new roman shade into existing brackets. Customer-supplied; reuse hardware.,HomeGuide $50-100/window labor; drop-in roman swap on existing headrail brackets ~15-25 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Clean & Lubricate Track (Dry Lubricant),Vertical Blinds - Clean & Lubricate Track (Dry Lubricant),Labor > Window Coverings & Accessories > Vertical Blinds > Clean & Lubricate Track (Dry Lubricant),each,35,25,45,3,20,no,2026,,"Clean vertical blind headrail track, free stuck carriers, apply dry lubricant. Small dry-lube allowance.",Vertical blind maintenance; wipe headrail carrier track + dry silicone/PTFE lube ~15-25 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Install New - Ground Up,Vertical Blinds - Install New - Ground Up,Labor > Window Coverings & Accessories > Vertical Blinds > Install New - Ground Up,each,60,35,70,8,30,no,2026,,"New vertical blind from scratch: mount headrail brackets (often wide slider), hang vanes, level. Bracket allowance.",Angi/Fixr vertical $50-150/window install; often patio/slider width; mount headrail+hang vanes 25-40 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Replace,Vertical Blinds - Replace,Labor > Window Coverings & Accessories > Vertical Blinds > Replace,each,35,20,40,0,20,no,2026,,"Swap new vertical blind unit into existing brackets, hang vanes. Customer-supplied; reuse hardware.",Angi vertical $50-150/window; swap headrail into existing brackets + hang vanes ~18-30 min,high,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Replace Headrail,Vertical Blinds - Replace Headrail,Labor > Window Coverings & Accessories > Vertical Blinds > Replace Headrail,each,55,40,70,10,25,no,2026,,"Replace vertical blind headrail (carriers/gears), rehang existing vanes. Headrail part allowance.","FixMyBlinds vertical headrail/carrier assemblies; swap rail, re-hang vanes, align carriers ~20-35 min",med,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Replace Louvres,Vertical Blinds - Replace Louvres,Labor > Window Coverings & Accessories > Vertical Blinds > Replace Louvres,each,40,30,50,6,20,no,2026,,"Replace damaged vertical vanes/louvres, clip into existing carriers. Vane parts allowance.",FixMyBlinds replacement vertical vanes ~$3-6 each; clip damaged vanes into carriers ~15-30 min,med,
Window Coverings & Accessories,Window Coverings & Accessories > Vertical Blinds > Replace Rod,Vertical Blinds - Replace Rod,Labor > Window Coverings & Accessories > Vertical Blinds > Replace Rod,each,35,25,45,5,15,no,2026,,"Replace vertical blind control wand/rod. Clip-in part, small allowance.",FixMyBlinds vertical wand/control rod parts ~$3-6; clip-in wand swap ~10-20 min,med,
Windows,Windows > Build New Window Screen,Build New Window Screen,Labor > Windows > Build New Window Screen,each,100,70,130,20,45,no,2026,,"No exact anchor; fabricate a new screen frame+mesh, quick shop-build task",Anchor context: Window Blinds Vertical $95/45min analog; Orlando screen $35 small / $75-$125 large incl mat,med,
Windows,Windows > Install New - Ground Up,Install New - Ground Up,Labor > Windows > Install New - Ground Up,each,450,380,675,0,240,no,2026,"Full-window and impact replacement often needs a permit and licensed installer under Florida code. We confirm and sub if required; glass, screen, and hardware we handle.",Anchor match on labor/price; VERIFY - new-opening/impact window in FL commonly triggers permit + licensed install,"Anchor: Window, Replace $450/240min; Homeblue Melbourne $400-$500 vinyl installed; FL code often needs permit/licensed installer",med,VERIFY
Windows,Windows > Repair / Rescreen Window Screen,Repair / Rescreen Window Screen,Labor > Windows > Repair / Rescreen Window Screen,each,70,50,90,15,30,no,2026,,"No exact anchor; re-mesh existing screen frame, quick handyman task",Melbourne Screen Repairs / Lafferty 1-2hr per panel; Orlando rescreen $35+ incl mat,med,
Windows,Windows > Replace Balance / Rope / Weight,Replace Balance / Rope / Weight,Labor > Windows > Replace Balance / Rope / Weight,each,125,90,145,25,60,no,2026,,Anchor match - sash balance/rope/weight swap,"Anchor: Window, Springs & Balances, Replace $125/60min/$25",high,
Windows,Windows > Replace Balance Springs,Replace Balance Springs,Labor > Windows > Replace Balance Springs,each,125,90,145,25,60,no,2026,,Anchor match - balance spring replacement,"Anchor: Window, Springs & Balances, Replace $125/60min/$25",high,
Windows,Windows > Replace Full Frame,Replace Full Frame,Labor > Windows > Replace Full Frame,each,450,380,675,0,240,yes,2026,"Full-window and impact replacement often needs a permit and licensed installer under Florida code. We confirm and sub if required; glass, screen, and hardware we handle.",Anchor match; VERIFY - full-frame replacement in FL often needs permit/licensed installer; old frame is haul-off,"Anchor: Window, Replace $450/240min; Homeblue Melbourne $400-$500 vinyl / $600-$800 wood installed",med,VERIFY
Windows,Windows > Replace Glass (Reglaze) - Dual Pane,Replace Glass (Reglaze) - Dual Pane,Labor > Windows > Replace Glass (Reglaze) - Dual Pane,each,190,160,220,40,90,no,2026,,Anchor match - dual-pane IGU reglaze,"Anchor: Window Glass, Dual Pane, Replace $190/90min/$40",high,
Windows,Windows > Replace Glass (Reglaze) - Single Pane,Replace Glass (Reglaze) - Single Pane,Labor > Windows > Replace Glass (Reglaze) - Single Pane,each,125,90,145,25,60,no,2026,,Anchor match - single-pane reglaze,"Anchor: Window Glass, Single Pane, Replace $125/60min/$25",high,
Windows,"Windows > Replace Glass (Reglaze), Triple Pane","Replace Glass (Reglaze), Triple Pane","Labor > Windows > Replace Glass (Reglaze), Triple Pane",each,230,195,300,55,105,no,2026,,No triple anchor; step up from dual-pane reglaze for heavier/costlier IGU,Anchors: Dual Pane $190/90min/$40 and Single $125/60min/$25; triple interpolated above dual,med,
Windows,Windows > Replace Locking Mechanism,Replace Locking Mechanism,Labor > Windows > Replace Locking Mechanism,each,65,35,75,15,30,no,2026,,Anchor match - window lock/latch swap,"Anchor: Window, Locks, Replace/Repair $65/30min/$15",high,
Windows,Windows > Replace Weather Stripping / Caulking,Replace Weather Stripping / Caulking,Labor > Windows > Replace Weather Stripping / Caulking,each,60,40,80,10,30,no,2026,,"No exact anchor; strip old weatherstrip/caulk and reapply; unit LF, engine per-foot","Anchor context: Window, Clear Weep Holes $41.67/25min quick task; caulk/weatherstrip is comparable",med,
Windows,Windows > Retrofit - New Sash,Retrofit - New Sash,Labor > Windows > Retrofit - New Sash,each,200,170,260,40,90,no,2026,,"No exact anchor; drop-in replacement sash into existing frame, moderate glazier task","Anchor context: Window, Casement Crank $100/45min and Springs/Balances $125/60min; sash kit heavier",med,
Windows,Windows > Seal Window Exterior For Leaks,Seal Window Exterior For Leaks,Labor > Windows > Seal Window Exterior For Leaks,each,70,50,90,15,30,no,2026,,"No exact anchor; clean and caulk exterior window perimeter to stop leaks, quick task","Anchor context: Window, Clear Weep Holes $41.67/25min; exterior perimeter caulk is comparable",med,
Electrical,Electrical > Bulbs > Specialty - Replace,Bulbs - Specialty - Replace,Labor > Electrical > Bulbs > Specialty - Replace,each,60,35,70,10,30,no,2026,,Specialty/hard-to-reach bulb swap; maintenance not electrical,anchor: Bulbs Fixture Replace $38 + reach premium,high,
Electrical,Electrical > Distribution > Install / Replace Weatherproof Gang Box,Distribution - Install / Replace Weatherproof Gang Box,Labor > Electrical > Distribution > Install / Replace Weatherproof Gang Box,each,125,105,190,20,60,no,2026,A like-for-like box on existing wiring we handle. If it needs new wiring it becomes licensed electrical work and we refer it out. We confirm on site.,Box install; new wiring would make it licensed. Priced at book anchor,anchor: Outdoor Weatherproof Boxes Install $120,med,VERIFY
Electrical,Electrical > Distribution > Install Ceiling Fan Rated Box,Distribution - Install Ceiling Fan Rated Box,Labor > Electrical > Distribution > Install Ceiling Fan Rated Box,each,125,105,190,20,60,no,2026,A like-for-like box on existing wiring we handle. If it needs new wiring it becomes licensed electrical work and we refer it out. We confirm on site.,Fan-rated box install; new wiring would make it licensed. Book anchor,anchor: Ceiling Fan Rated Remodel Gang Boxes $120,med,VERIFY
Electrical,Electrical > Distribution > Replace / Install AFCI Breaker,Distribution - Replace / Install AFCI Breaker,Labor > Electrical > Distribution > Replace / Install AFCI Breaker,each,160,135,240,50,60,no,2026,"Panel, breaker, and new-circuit work requires a licensed electrician and a Brevard County permit. We coordinate a licensed sub so it is done to code and insured.",Panel-interior AFCI breaker; licensed electrician + Brevard permit,research: empireelec AFCI $111-219 + AFCI part $35-65,med,REFER
Electrical,Electrical > Distribution > Replace / Install Double Pole Breaker,Distribution - Replace / Install Double Pole Breaker,Labor > Electrical > Distribution > Replace / Install Double Pole Breaker,each,145,125,220,35,60,no,2026,"Panel, breaker, and new-circuit work requires a licensed electrician and a Brevard County permit. We coordinate a licensed sub so it is done to code and insured.",240V panel-interior breaker; licensed electrician + permit,research: installed $200-400; anchor Circuit Breakers Replace $125,med,REFER
Electrical,Electrical > Distribution > Replace / Install GFCI Breaker,Distribution - Replace / Install GFCI Breaker,Labor > Electrical > Distribution > Replace / Install GFCI Breaker,each,160,135,240,50,60,no,2026,"Panel, breaker, and new-circuit work requires a licensed electrician and a Brevard County permit. We coordinate a licensed sub so it is done to code and insured.",Panel-interior GFCI breaker; licensed electrician + permit,research: Homewyse GFCI breaker $307-373 all-in,med,REFER
Electrical,Electrical > Distribution > Replace / Install Gang Box,Distribution - Replace / Install Gang Box,Labor > Electrical > Distribution > Replace / Install Gang Box,each,95,80,140,15,45,no,2026,A like-for-like box on existing wiring we handle. If it needs new wiring it becomes licensed electrical work and we refer it out. We confirm on site.,Gang box install; gray if new wiring. Book anchor,anchor: Gang Boxes Remodel Type $90,med,VERIFY
Electrical,Electrical > Distribution > Replace / Install Junction Box,Distribution - Replace / Install Junction Box,Labor > Electrical > Distribution > Replace / Install Junction Box,each,90,75,135,10,45,no,2026,A like-for-like box on existing wiring we handle. If it needs new wiring it becomes licensed electrical work and we refer it out. We confirm on site.,"Junction box; splice-cover on existing = gray, new = licensed",anchor: General Lighting Gang Boxes $90,med,VERIFY
Electrical,Electrical > Distribution > Replace / Install Single Pole Circuit Breaker,Distribution - Replace / Install Single Pole Circuit Breaker,Labor > Electrical > Distribution > Replace / Install Single Pole Circuit Breaker,each,125,105,190,25,60,no,2026,"Panel, breaker, and new-circuit work requires a licensed electrician and a Brevard County permit. We coordinate a licensed sub so it is done to code and insured.","Snapped to book anchor (Circuit Breakers, Replace $125) for consistency",anchor: Circuit Breakers Replace $125,high,REFER
Electrical,Electrical > Distribution > Replace Fuse,Distribution - Replace Fuse,Labor > Electrical > Distribution > Replace Fuse,each,60,50,90,10,30,no,2026,"Panel, breaker, and new-circuit work requires a licensed electrician and a Brevard County permit. We coordinate a licensed sub so it is done to code and insured.",Fuse-box interior; opening panel is licensed work,anchor: Fuses Replace $60,med,REFER
Electrical,Electrical > Distribution > Reset Breaker,Distribution - Reset Breaker,Labor > Electrical > Distribution > Reset Breaker,each,35,20,40,0,10,no,2026,,"Trivial maintenance, not electrical contracting; bill as min visit",estimate: quick task,high,
Electrical,Electrical > Distribution > Run New Conduit,Distribution - Run New Conduit,Labor > Electrical > Distribution > Run New Conduit,each,275,235,410,60,120,no,2026,"Panel, breaker, and new-circuit work requires a licensed electrician and a Brevard County permit. We coordinate a licensed sub so it is done to code and insured.",New raceway = licensed electrical + permit. UNIT should be LF/lump not each,research: conduit $4-8/ft installed (nominal ~20ft run),low,REFER
Electrical,Electrical > Distribution > Run New Leg From Panel,Distribution - Run New Leg From Panel,Labor > Electrical > Distribution > Run New Leg From Panel,each,410,350,615,90,180,no,2026,"Panel, breaker, and new-circuit work requires a licensed electrician and a Brevard County permit. We coordinate a licensed sub so it is done to code and insured.",New branch circuit from panel; licensed electrician + Brevard permit. Hard refer,research: usecalcpro new circuit $250-900 avg ~$650,med,REFER
Electrical,Electrical > Distribution > Troubleshoot / Diagonose,Distribution - Troubleshoot / Diagnose,Labor > Electrical > Distribution > Troubleshoot / Diagonose,each,100,85,150,0,60,no,2026,We do the visual and load-side checks. Anything inside the panel is licensed electrical work and we refer it to a licensed electrician.,Diagnostic; opening/probing panel is gray for a handyman,research: HomeGuide diag $75-150/hr,med,VERIFY
Electrical,Electrical > Doorbells > Smart > Install Smart Doorbell - Ground Up,Doorbells - Smart - Install Smart Doorbell - Ground Up,Labor > Electrical > Doorbells > Smart > Install Smart Doorbell - Ground Up,each,90,65,115,10,45,no,2026,,"Smart doorbell on EXISTING wiring; low-voltage, customer supplies unit",research: Angi labor $150-300 all-in; anchor Doorbell Wireless $65,med,
Electrical,Electrical > Doorbells > Smart > Program Smart Doorbell,Doorbells - Smart - Program Smart Doorbell,Labor > Electrical > Doorbells > Smart > Program Smart Doorbell,each,40,20,45,0,25,no,2026,,"Config only, no wiring",estimate: quick task,high,
Electrical,Electrical > Doorbells > Smart > Remove Smart Doorbell,Doorbells - Smart - Remove Smart Doorbell,Labor > Electrical > Doorbells > Smart > Remove Smart Doorbell,each,35,20,40,0,20,no,2026,,Removal only,estimate: quick task,high,
Electrical,Electrical > Doorbells > Smart > Replace Smart Doorbell,Doorbells - Smart - Replace Smart Doorbell,Labor > Electrical > Doorbells > Smart > Replace Smart Doorbell,each,75,50,100,5,40,no,2026,,Like-for-like smart doorbell swap on existing wiring,research: Angi $150-300 all-in,med,
Electrical,Electrical > Doorbells > Wired > Diagnose / Troubleshoot,Doorbells - Wired - Diagnose / Troubleshoot,Labor > Electrical > Doorbells > Wired > Diagnose / Troubleshoot,each,75,65,110,0,45,no,2026,,LV doorbell diagnostic,anchor: Doorbell Wired Diagnose $80,high,
Electrical,Electrical > Doorbells > Wired > Install New System - Ground Up,Doorbells - Wired - Install New System - Ground Up,Labor > Electrical > Doorbells > Wired > Install New System - Ground Up,each,260,220,390,50,120,no,2026,New low-voltage wiring can fall under Florida limited-energy licensing. We confirm scope first and sub it out if a license is required.,Ground-up wired system w/ new LV wiring; FL limited-energy license gray,research: Angi wired $175-375,med,VERIFY
Electrical,Electrical > Doorbells > Wired > Repair Chimes In Chime Box,Doorbells - Wired - Repair Chimes In Chime Box,Labor > Electrical > Doorbells > Wired > Repair Chimes In Chime Box,each,80,55,105,10,40,no,2026,,Repair chime unit inside existing chime box,anchor: Doorbell Wired Replace Chime Box $90,med,
Electrical,Electrical > Doorbells > Wired > Repair Wiring - Chime Box,Doorbells - Wired - Repair Wiring - Chime Box,Labor > Electrical > Doorbells > Wired > Repair Wiring - Chime Box,each,90,65,115,10,45,no,2026,,Repair existing LV doorbell wiring,anchor: Doorbell Wired Replace Transformer $120,med,
